cart_item_id,cart_id,product_id,order_amt
7686,2471,24,2
7687,2471,143,1
7688,2472,24,2
7689,2472,95,3
7690,2472,97,3
7691,2472,148,1
7692,2473,123,3
7693,2473,91,3
7694,2473,57,1
7695,2473,10,2
7696,2474,24,3
7697,2474,78,3
7698,2475,17,1
7699,2475,19,2
7700,2475,36,1
7701,2475,129,1
7702,2476,5,1
7703,2476,24,1
7704,2476,89,2
7705,2477,47,2
7706,2477,106,3
7707,2478,105,3
7708,2478,103,2
7709,2479,120,1
7710,2479,141,3
7711,2479,149,2
7712,2480,24,3
7713,2480,63,3
7714,2480,97,1
7715,2480,119,2
7716,2481,31,1
7717,2481,37,2
7718,2481,84,3
7719,2482,111,1
7720,2482,79,3
7721,2482,65,2
7722,2482,5,2
7723,2483,5,1
7724,2483,9,3
7725,2483,38,3
7726,2483,42,3
7727,2484,65,1
7728,2484,130,2
7729,2485,30,1
7730,2485,97,2
7731,2486,14,1
7732,2486,18,1
7733,2486,38,3
7734,2486,44,3
7735,2487,97,3
7736,2487,33,1
7737,2488,69,2
7738,2488,98,2
7739,2489,88,3
7740,2489,126,2
7741,2490,25,1
7742,2490,33,2
7743,2490,88,3
7744,2491,18,1
7745,2491,23,2
7746,2491,55,2
7747,2491,151,2
7748,2492,68,3
7749,2492,58,1
7750,2492,27,1
7751,2492,38,3
7752,2493,64,1
7753,2493,65,1
7754,2494,37,3
7755,2494,140,3
7756,2494,148,2
7757,2494,152,2
7758,2495,97,2
7759,2495,21,2
7760,2495,74,1
7761,2495,75,1
7762,2496,48,2
7763,2496,5,3
7764,2497,24,1
7765,2497,65,1
7766,2497,69,1
7767,2497,130,2
7768,2498,134,3
7769,2498,123,1
7770,2498,130,1
7771,2499,25,1
7772,2499,97,1
7773,2499,12,2
7774,2499,24,3
7775,2500,151,3
7776,2500,118,1
7777,2500,97,3
7778,2500,24,3
7779,2501,27,1
7780,2501,97,1
7781,2501,99,3
7782,2502,20,1
7783,2502,50,2
7784,2502,112,1
7785,2502,149,3
7786,2503,97,1
7787,2503,133,2
7788,2503,137,1
7789,2504,128,2
7790,2504,86,1
7791,2504,24,2
7792,2505,23,2
7793,2505,33,3
7794,2505,64,3
7795,2505,151,1
7796,2506,18,2
7797,2506,97,1
7798,2507,52,3
7799,2507,65,1
7800,2508,10,2
7801,2508,47,2
7802,2508,51,1
7803,2509,105,1
7804,2509,15,1
7805,2509,13,2
7806,2509,5,2
7807,2510,116,3
7808,2510,139,3
7809,2510,150,2
7810,2511,33,3
7811,2511,71,1
7812,2511,74,1
7813,2511,116,2
7814,2512,33,2
7815,2512,49,2
7816,2512,55,2
7817,2513,30,2
7818,2513,145,1
7819,2513,5,2
7820,2514,32,2
7821,2514,95,1
7822,2514,111,2
7823,2515,91,2
7824,2515,97,1
7825,2515,123,2
7826,2515,150,1
7827,2516,24,1
7828,2516,33,1
7829,2516,53,2
7830,2516,100,3
7831,2516,140,1
7832,2517,46,1
7833,2517,24,1
7834,2517,33,2
7835,2518,25,2
7836,2518,145,2
7837,2519,65,2
7838,2519,137,1
7839,2520,8,2
7840,2520,33,3
7841,2521,1,1
7842,2521,106,1
7843,2522,5,1
7844,2522,24,2
7845,2522,72,1
7846,2522,75,1
7847,2523,149,1
7848,2523,119,2
7849,2523,133,2
7850,2524,1,2
7851,2524,33,1
7852,2524,69,1
7853,2524,99,1
7854,2525,21,3
7855,2525,34,1
7856,2525,101,1
7857,2525,111,2
7858,2525,114,2
7859,2526,106,1
7860,2526,124,3
7861,2526,33,2
7862,2526,1,2
7863,2527,18,3
7864,2527,66,2
7865,2528,5,1
7866,2528,13,2
7867,2528,35,2
7868,2529,140,3
7869,2529,12,3
7870,2529,23,1
7871,2529,63,3
7872,2530,24,2
7873,2530,15,1
7874,2531,27,2
7875,2531,66,2
7876,2532,51,3
7877,2532,79,1
7878,2532,123,1
7879,2532,145,3
7880,2533,12,3
7881,2533,28,1
7882,2534,108,1
7883,2534,119,3
7884,2535,99,3
7885,2535,23,1
7886,2535,145,2
7887,2536,125,2
7888,2536,119,3
7889,2536,146,3
7890,2536,57,1
7891,2536,110,1
7892,2536,55,3
7893,2537,17,1
7894,2537,79,3
7895,2537,95,3
7896,2537,106,2
7897,2538,33,2
7898,2538,42,3
7899,2538,73,1
7900,2539,27,3
7901,2539,29,1
7902,2539,72,1
7903,2539,136,2
7904,2540,121,1
7905,2540,8,3
7906,2541,38,1
7907,2541,51,3
7908,2541,80,1
7909,2541,128,3
7910,2542,24,3
7911,2542,27,2
7912,2543,65,1
7913,2543,119,3
7914,2543,125,2
7915,2543,138,2
7916,2544,33,3
7917,2544,121,3
7918,2545,84,1
7919,2545,49,1
7920,2545,36,3
7921,2545,32,2
7922,2546,27,3
7923,2546,46,1
7924,2546,77,1
7925,2546,96,1
7926,2546,117,3
7927,2546,148,3
7928,2547,49,3
7929,2547,77,3
7930,2547,106,3
7931,2548,24,3
7932,2548,60,3
7933,2548,97,2
7934,2549,87,3
7935,2549,7,1
7936,2549,65,3
7937,2550,25,3
7938,2550,72,3
7939,2550,94,2
7940,2550,97,3
7941,2551,117,2
7942,2551,5,1
7943,2551,43,3
7944,2551,76,2
7945,2551,81,3
7946,2551,103,1
7947,2552,146,1
7948,2552,6,1
7949,2553,29,2
7950,2553,33,2
7951,2554,3,2
7952,2554,35,2
7953,2554,89,1
7954,2554,111,3
7955,2555,32,3
7956,2555,57,1
7957,2555,91,3
7958,2555,132,3
7959,2556,5,3
7960,2556,32,1
7961,2556,117,1
7962,2557,124,2
7963,2557,97,3
7964,2558,3,3
7965,2558,44,1
7966,2559,33,2
7967,2559,64,3
7968,2559,79,1
7969,2560,1,1
7970,2560,55,3
7971,2560,74,2
7972,2560,147,2
7973,2561,72,3
7974,2561,88,1
7975,2561,114,1
7976,2562,107,1
7977,2562,45,3
7978,2562,104,2
7979,2563,5,2
7980,2563,32,1
7981,2564,33,3
7982,2564,66,1
7983,2564,90,3
7984,2564,152,1
7985,2565,61,1
7986,2565,106,1
7987,2565,123,3
7988,2566,65,2
7989,2566,4,1
7990,2567,138,1
7991,2567,116,1
7992,2567,51,3
7993,2567,24,2
7994,2568,5,1
7995,2568,81,3
7996,2569,101,3
7997,2569,8,2
7998,2569,24,3
7999,2569,33,3
8000,2570,85,2
8001,2570,97,3
8002,2570,12,1
8003,2570,55,1
8004,2571,101,1
8005,2571,1,1
8006,2571,82,2
8007,2572,34,1
8008,2572,59,1
8009,2573,24,3
8010,2573,41,2
8011,2573,97,2
8012,2574,29,2
8013,2574,36,2
8014,2574,51,2
8015,2575,46,1
8016,2575,145,1
8017,2576,110,3
8018,2576,89,3
8019,2576,66,3
8020,2576,25,3
8021,2577,33,3
8022,2577,56,3
8023,2577,133,3
8024,2578,5,3
8025,2578,15,1
8026,2578,30,3
8027,2578,33,1
8028,2578,113,1
8029,2579,33,1
8030,2579,116,2
8031,2580,102,2
8032,2580,140,2
8033,2580,72,3
8034,2581,17,1
8035,2581,67,2
8036,2581,134,2
8037,2582,12,2
8038,2582,33,1
8039,2582,69,2
8040,2582,129,1
8041,2583,13,1
8042,2583,65,1
8043,2583,83,3
8044,2583,97,1
8045,2584,125,3
8046,2584,58,3
8047,2584,59,2
8048,2585,47,3
8049,2585,148,2
8050,2586,44,2
8051,2586,117,2
8052,2586,119,2
8053,2586,125,1
8054,2587,31,1
8055,2587,46,3
8056,2587,84,3
8057,2588,38,3
8058,2588,51,3
8059,2589,101,3
8060,2589,55,2
8061,2590,114,2
8062,2590,60,3
8063,2591,19,2
8064,2591,62,2
8065,2591,83,3
8066,2592,5,2
8067,2592,8,2
8068,2592,78,1
8069,2592,121,2
8070,2593,8,3
8071,2593,24,2
8072,2593,132,1
8073,2593,136,2
8074,2594,111,3
8075,2594,107,3
8076,2594,55,2
8077,2594,33,1
8078,2595,20,1
8079,2595,24,3
8080,2595,44,1
8081,2596,80,2
8082,2596,124,1
8083,2597,12,3
8084,2597,97,3
8085,2597,100,1
8086,2597,138,2
8087,2598,28,1
8088,2598,133,3
8089,2598,24,3
8090,2599,72,1
8091,2599,111,2
8092,2599,128,1
8093,2599,136,1
8094,2599,137,1
8095,2600,24,3
8096,2600,54,1
8097,2600,98,1
8098,2601,28,1
8099,2601,55,3
8100,2601,96,1
8101,2602,35,2
8102,2602,131,3
8103,2602,41,1
8104,2602,27,1
8105,2602,39,2
8106,2603,59,3
8107,2603,69,1
8108,2604,38,1
8109,2604,69,1
8110,2605,138,2
8111,2605,23,3
8112,2605,97,1
8113,2606,80,2
8114,2606,135,3
8115,2606,31,3
8116,2606,143,2
8117,2607,149,2
8118,2607,119,1
8119,2607,89,2
8120,2607,22,2
8121,2608,14,2
8122,2608,18,1
8123,2608,37,3
8124,2609,58,1
8125,2609,103,2
8126,2610,15,1
8127,2610,96,3
8128,2611,70,3
8129,2611,112,2
8130,2612,102,1
8131,2612,94,1
8132,2612,53,3
8133,2612,45,1
8134,2612,35,2
8135,2612,15,1
8136,2613,65,3
8137,2613,97,1
8138,2613,137,3
8139,2614,67,3
8140,2614,88,1
8141,2615,35,1
8142,2615,147,1
8143,2616,152,1
8144,2616,62,2
8145,2616,59,3
8146,2616,30,2
8147,2616,6,1
8148,2616,5,2
8149,2617,61,3
8150,2617,99,2
8151,2617,132,1
8152,2618,4,1
8153,2618,31,1
8154,2618,38,3
8155,2618,141,1
8156,2619,28,3
8157,2619,107,2
8158,2619,147,2
8159,2620,72,1
8160,2620,33,3
8161,2621,61,1
8162,2621,97,3
8163,2621,127,3
8164,2621,150,2
8165,2622,24,2
8166,2622,55,1
8167,2622,120,3
8168,2623,24,1
8169,2623,40,1
8170,2623,92,2
8171,2624,65,2
8172,2624,85,3
8173,2624,58,3
8174,2624,64,3
8175,2625,5,1
8176,2625,14,1
8177,2625,74,3
8178,2625,116,2
8179,2626,100,2
8180,2626,108,3
8181,2627,24,1
8182,2627,56,2
8183,2627,97,1
8184,2627,101,2
8185,2628,138,3
8186,2628,96,2
8187,2628,24,2
8188,2628,92,3
8189,2629,16,3
8190,2629,24,3
8191,2629,140,2
8192,2629,151,1
8193,2630,46,3
8194,2630,136,2
8195,2631,69,1
8196,2631,85,1
8197,2631,105,1
8198,2631,141,2
8199,2632,123,3
8200,2632,88,2
8201,2632,42,1
8202,2632,56,1
8203,2633,5,2
8204,2633,15,2
8205,2633,28,1
8206,2633,32,1
8207,2633,75,1
8208,2634,75,2
8209,2634,76,3
8210,2635,30,2
8211,2635,95,1
8212,2636,77,2
8213,2636,92,3
8214,2636,151,3
8215,2637,121,1
8216,2637,97,3
8217,2638,24,1
8218,2638,35,2
8219,2638,65,2
8220,2638,138,1
8221,2639,52,1
8222,2639,56,3
8223,2639,93,1
8224,2640,9,2
8225,2640,12,2
8226,2640,140,1
8227,2641,5,2
8228,2641,149,2
8229,2642,41,3
8230,2642,63,1
8231,2642,18,1
8232,2643,97,1
8233,2643,119,1
8234,2644,7,2
8235,2644,67,1
8236,2644,73,1
8237,2644,119,1
8238,2644,130,3
8239,2644,152,3
8240,2645,65,3
8241,2645,135,2
8242,2645,6,1
8243,2645,32,1
8244,2646,24,3
8245,2646,40,2
8246,2646,97,2
8247,2647,10,2
8248,2647,76,1
8249,2647,103,1
8250,2648,22,1
8251,2648,24,2
8252,2648,83,2
8253,2649,40,1
8254,2649,9,1
8255,2649,24,1
8256,2649,97,2
8257,2650,140,2
8258,2650,119,1
8259,2651,30,1
8260,2651,72,3
8261,2651,103,1
8262,2651,116,1
8263,2652,5,2
8264,2652,87,2
8265,2653,47,2
8266,2653,64,1
8267,2653,80,2
8268,2653,97,3
8269,2654,136,1
8270,2654,32,1
8271,2655,97,1
8272,2655,35,3
8273,2655,83,3
8274,2656,27,1
8275,2656,117,2
8276,2657,136,3
8277,2657,50,1
8278,2657,85,1
8279,2657,97,3
8280,2657,113,1
8281,2657,126,2
8282,2658,86,2
8283,2658,137,1
8284,2658,82,1
8285,2659,149,1
8286,2659,12,2
8287,2659,42,3
8288,2660,5,1
8289,2660,111,1
8290,2660,122,1
8291,2660,130,2
8292,2661,33,3
8293,2661,54,2
8294,2661,70,1
8295,2661,118,2
8296,2662,3,1
8297,2662,54,2
8298,2662,104,3
8299,2662,115,3
8300,2663,136,3
8301,2663,6,2
8302,2664,15,1
8303,2664,85,1
8304,2665,33,1
8305,2665,41,1
8306,2665,104,2
8307,2665,119,2
8308,2666,12,2
8309,2666,86,2
8310,2666,95,1
8311,2666,101,3
8312,2667,52,3
8313,2667,29,1
8314,2667,23,2
8315,2668,100,3
8316,2668,132,1
8317,2668,136,2
8318,2669,125,1
8319,2669,140,1
8320,2670,58,3
8321,2670,82,3
8322,2670,86,1
8323,2670,114,2
8324,2671,105,2
8325,2671,84,3
8326,2671,24,2
8327,2671,46,2
8328,2672,31,2
8329,2672,35,1
8330,2672,40,1
8331,2672,117,1
8332,2672,137,3
8333,2672,148,1
8334,2673,62,3
8335,2673,5,3
8336,2673,58,3
8337,2674,78,2
8338,2674,97,1
8339,2674,76,2
8340,2675,24,1
8341,2675,65,2
8342,2675,19,1
8343,2676,48,1
8344,2676,33,3
8345,2676,3,1
8346,2677,5,2
8347,2677,15,3
8348,2677,69,1
8349,2677,86,2
8350,2678,9,1
8351,2678,15,2
8352,2678,28,1
8353,2679,36,2
8354,2679,65,1
8355,2679,82,3
8356,2679,132,1
8357,2680,99,1
8358,2680,4,1
8359,2681,113,2
8360,2681,115,2
8361,2682,51,1
8362,2682,93,1
8363,2682,99,1
8364,2682,112,1
8365,2682,131,3
8366,2683,22,1
8367,2683,54,1
8368,2683,152,2
8369,2684,86,1
8370,2684,24,3
8371,2685,112,1
8372,2685,5,3
8373,2685,24,1
8374,2686,5,2
8375,2686,43,3
8376,2686,69,1
8377,2686,86,3
8378,2687,28,1
8379,2687,47,1
8380,2687,59,2
8381,2687,148,1
8382,2688,62,2
8383,2688,134,1
8384,2689,121,1
8385,2689,24,3
8386,2690,2,1
8387,2690,18,2
8388,2690,93,1
8389,2690,99,3
8390,2691,3,1
8391,2691,14,1
8392,2691,72,3
8393,2691,117,1
8394,2691,123,1
8395,2692,88,3
8396,2692,113,3
8397,2692,9,2
8398,2693,148,2
8399,2693,97,2
8400,2693,75,3
8401,2693,27,1
8402,2694,5,1
8403,2694,12,2
8404,2694,23,1
8405,2695,65,3
8406,2695,110,3
8407,2696,29,2
8408,2696,133,1
8409,2697,56,2
8410,2697,97,2
8411,2697,137,2
8412,2697,145,3
8413,2698,62,3
8414,2698,9,1
8415,2699,43,2
8416,2699,48,2
8417,2699,140,3
8418,2700,95,2
8419,2700,116,3
8420,2701,80,1
8421,2701,122,1
8422,2702,24,2
8423,2702,26,3
8424,2702,97,3
8425,2702,122,3
8426,2703,150,1
8427,2703,129,1
8428,2703,127,1
8429,2703,22,3
8430,2704,35,3
8431,2704,51,2
8432,2705,23,2
8433,2705,24,3
8434,2705,28,2
8435,2705,80,1
8436,2706,31,3
8437,2706,77,1
8438,2706,103,1
8439,2706,123,1
8440,2707,119,2
8441,2707,97,1
8442,2707,52,1
8443,2708,28,2
8444,2708,31,3
8445,2708,53,1
8446,2709,35,2
8447,2709,151,2
8448,2710,10,3
8449,2710,53,2
8450,2710,134,2
8451,2711,7,3
8452,2711,28,1
8453,2711,69,2
8454,2711,119,1
8455,2712,86,3
8456,2712,69,1
8457,2712,59,1
8458,2712,25,3
8459,2713,6,3
8460,2713,56,3
8461,2713,145,2
8462,2714,11,2
8463,2714,66,1
8464,2715,96,1
8465,2715,132,3
8466,2716,36,1
8467,2716,62,3
8468,2716,68,1
8469,2716,83,2
8470,2716,127,1
8471,2717,106,1
8472,2717,75,1
8473,2717,84,1
8474,2718,6,1
8475,2718,64,1
8476,2718,126,3
8477,2719,9,2
8478,2719,39,3
8479,2720,10,3
8480,2720,89,2
8481,2720,122,3
8482,2721,56,2
8483,2721,65,1
8484,2722,117,3
8485,2722,65,2
8486,2722,45,1
8487,2722,29,3
8488,2723,51,3
8489,2723,72,3
8490,2723,142,3
8491,2724,36,3
8492,2724,40,2
8493,2724,111,1
8494,2724,142,2
8495,2725,21,1
8496,2725,69,1
8497,2725,111,3
8498,2725,131,1
8499,2726,109,3
8500,2726,52,1
8501,2726,97,3
8502,2727,24,2
8503,2727,65,1
8504,2728,97,1
8505,2728,124,3
8506,2729,77,1
8507,2729,124,3
8508,2730,88,1
8509,2730,15,2
8510,2730,17,1
8511,2730,18,3
8512,2731,145,2
8513,2731,130,3
8514,2731,15,1
8515,2732,24,2
8516,2732,100,1
8517,2733,72,3
8518,2733,108,2
8519,2733,139,3
8520,2733,151,2
8521,2734,72,3
8522,2734,126,1
8523,2734,151,3
8524,2735,31,2
8525,2735,46,2
8526,2735,96,2
8527,2736,130,1
8528,2736,96,3
8529,2736,4,1
8530,2736,94,2
8531,2737,34,2
8532,2737,86,2
8533,2737,101,1
8534,2737,116,1
8535,2738,32,1
8536,2738,69,3
8537,2738,148,3
8538,2739,60,1
8539,2739,74,1
8540,2740,124,1
8541,2740,117,3
8542,2740,92,1
8543,2740,33,3
8544,2741,24,3
8545,2741,40,1
8546,2742,1,2
8547,2742,61,1
8548,2742,146,2
8549,2742,151,3
8550,2743,9,2
8551,2743,53,3
8552,2743,65,2
8553,2743,94,3
8554,2744,36,2
8555,2744,14,1
8556,2745,32,2
8557,2745,34,2
8558,2745,143,2
8559,2746,26,1
8560,2746,46,3
8561,2746,84,1
8562,2746,136,3
8563,2747,3,1
8564,2747,152,3
8565,2748,106,3
8566,2748,63,1
8567,2748,80,2
8568,2749,147,3
8569,2749,107,1
8570,2749,4,1
8571,2750,43,1
8572,2750,80,3
8573,2750,137,3
8574,2751,8,3
8575,2751,36,3
8576,2751,68,2
8577,2751,95,2
8578,2752,8,1
8579,2752,18,1
8580,2752,54,1
8581,2752,84,1
8582,2753,56,1
8583,2753,12,3
8584,2753,40,1
8585,2754,1,1
8586,2754,24,2
8587,2754,92,2
8588,2755,13,1
8589,2755,72,3
8590,2755,92,3
8591,2755,109,3
8592,2756,41,3
8593,2756,3,2
8594,2756,31,3
8595,2757,151,1
8596,2757,87,3
8597,2757,14,1
8598,2758,19,1
8599,2758,29,2
8600,2758,55,3
8601,2758,67,2
8602,2758,97,1
8603,2759,72,3
8604,2759,82,3
8605,2760,6,1
8606,2760,30,3
8607,2760,120,3
8608,2761,67,3
8609,2761,93,3
8610,2761,19,3
8611,2762,69,1
8612,2762,128,1
8613,2763,4,1
8614,2763,78,1
8615,2763,91,1
8616,2763,95,1
8617,2763,97,2
8618,2763,109,1
8619,2764,137,1
8620,2764,140,3
8621,2765,75,1
8622,2765,20,2
8623,2766,119,3
8624,2766,140,3
8625,2766,12,1
8626,2766,112,3
8627,2767,61,1
8628,2767,65,3
8629,2767,99,2
8630,2767,119,1
8631,2767,136,1
8632,2768,16,2
8633,2768,133,1
8634,2768,137,2
8635,2769,5,2
8636,2769,12,1
8637,2770,141,3
8638,2770,18,1
8639,2771,20,3
8640,2771,115,2
8641,2772,72,2
8642,2772,82,2
8643,2772,122,2
8644,2773,29,2
8645,2773,125,2
8646,2774,5,1
8647,2774,147,2
8648,2775,138,1
8649,2775,38,1
8650,2775,135,1
8651,2776,48,2
8652,2776,130,3
8653,2776,42,2
8654,2777,6,1
8655,2777,45,2
8656,2777,108,1
8657,2777,147,1
8658,2778,33,1
8659,2778,41,1
8660,2778,70,3
8661,2779,39,2
8662,2779,79,1
8663,2779,137,1
8664,2779,146,2
8665,2780,150,1
8666,2780,119,3
8667,2780,33,1
8668,2781,9,2
8669,2781,59,3
8670,2782,22,3
8671,2782,26,3
8672,2782,69,2
8673,2782,86,3
8674,2783,82,3
8675,2783,117,2
8676,2784,24,1
8677,2784,65,3
8678,2784,133,1
8679,2785,121,3
8680,2785,123,1
8681,2785,28,3
8682,2786,95,3
8683,2786,5,1
8684,2786,77,3
8685,2787,24,1
8686,2787,55,3
8687,2787,138,3
8688,2788,33,1
8689,2788,122,3
8690,2788,138,1
8691,2789,17,3
8692,2789,24,3
8693,2789,138,1
8694,2790,64,2
8695,2790,116,3
8696,2790,32,3
8697,2790,36,3
8698,2791,5,2
8699,2791,123,2
8700,2792,5,1
8701,2792,116,1
8702,2793,80,1
8703,2793,97,1
8704,2793,99,3
8705,2793,142,2
8706,2794,120,2
8707,2794,17,3
8708,2794,80,2
8709,2794,113,3
8710,2795,150,3
8711,2795,137,2
8712,2795,20,1
8713,2796,32,3
8714,2796,64,3
8715,2797,63,1
8716,2797,66,3
8717,2798,93,2
8718,2798,121,2
8719,2799,24,3
8720,2799,97,1
8721,2800,2,1
8722,2800,98,1
8723,2800,152,2
8724,2801,133,1
8725,2801,97,1
8726,2802,33,2
8727,2802,140,2
8728,2803,30,1
8729,2803,65,1
8730,2803,92,1
8731,2803,135,3
8732,2804,92,1
8733,2804,99,2
8734,2804,123,1
8735,2805,24,2
8736,2805,69,1
8737,2805,133,2
8738,2805,138,1
8739,2806,150,3
8740,2806,100,2
8741,2807,35,1
8742,2807,87,3
8743,2808,23,1
8744,2808,72,1
8745,2809,24,3
8746,2809,130,3
8747,2809,143,2
8748,2809,151,2
8749,2810,12,2
8750,2810,27,3
8751,2810,133,3
8752,2811,97,2
8753,2811,84,1
8754,2811,19,2
8755,2811,61,3
8756,2812,62,1
8757,2812,87,2
8758,2813,57,1
8759,2813,117,2
8760,2814,5,2
8761,2814,44,2
8762,2814,48,2
8763,2814,131,3
8764,2815,36,1
8765,2815,143,1
8766,2816,117,1
8767,2816,111,2
8768,2816,22,3
8769,2816,31,1
8770,2817,4,3
8771,2817,16,1
8772,2817,24,3
8773,2817,41,3
8774,2818,83,1
8775,2818,145,2
8776,2819,118,3
8777,2819,42,3
8778,2819,80,3
8779,2819,97,2
8780,2820,112,3
8781,2820,24,3
8782,2821,16,3
8783,2821,22,1
8784,2821,107,3
8785,2821,127,2
8786,2822,46,3
8787,2822,61,3
8788,2822,112,1
8789,2823,99,2
8790,2823,136,1
8791,2823,82,3
8792,2823,143,1
8793,2824,133,3
8794,2824,97,2
8795,2824,24,2
8796,2824,13,1
8797,2825,9,2
8798,2825,23,2
8799,2826,28,3
8800,2826,56,1
8801,2826,94,2
8802,2826,97,1
8803,2827,46,1
8804,2827,124,2
8805,2827,130,1
8806,2828,23,3
8807,2828,21,2
8808,2829,19,2
8809,2829,63,2
8810,2830,17,1
8811,2830,90,1
8812,2830,149,3
8813,2831,109,1
8814,2831,111,2
8815,2832,143,3
8816,2832,53,2
8817,2832,97,3
8818,2833,119,1
8819,2833,140,2
8820,2833,32,2
8821,2833,36,3
8822,2834,44,2
8823,2834,119,2
8824,2834,141,1
8825,2835,24,3
8826,2835,100,2
8827,2836,15,1
8828,2836,35,3
8829,2836,77,1
8830,2837,97,1
8831,2837,143,2
8832,2837,24,1
8833,2837,93,3
8834,2838,33,2
8835,2838,61,1
8836,2838,72,1
8837,2838,116,2
8838,2839,5,3
8839,2839,36,1
8840,2839,87,3
8841,2840,37,2
8842,2840,90,1
8843,2841,54,2
8844,2841,149,2
8845,2842,117,1
8846,2842,106,3
8847,2843,114,1
8848,2843,129,2
8849,2843,24,2
8850,2843,97,1
8851,2844,33,1
8852,2844,63,1
8853,2845,5,2
8854,2845,24,1
8855,2846,18,3
8856,2846,87,2
8857,2847,33,2
8858,2847,69,1
8859,2847,75,3
8860,2847,123,1
8861,2848,126,1
8862,2848,48,3
8863,2849,6,1
8864,2849,13,3
8865,2849,38,2
8866,2849,115,2
8867,2850,32,3
8868,2850,119,3
8869,2850,141,2
8870,2851,24,2
8871,2851,123,3
8872,2851,133,1
8873,2852,77,2
8874,2852,116,1
8875,2852,23,1
8876,2852,76,3
8877,2853,97,3
8878,2853,123,2
8879,2853,133,3
8880,2854,51,3
8881,2854,55,3
8882,2854,114,3
8883,2855,28,1
8884,2855,78,3
8885,2855,94,3
8886,2856,103,1
8887,2856,142,1
8888,2856,4,3
8889,2856,49,2
8890,2857,103,3
8891,2857,107,3
8892,2857,118,2
8893,2858,24,2
8894,2858,105,3
8895,2858,131,3
8896,2859,112,2
8897,2859,71,3
8898,2859,9,3
8899,2859,12,3
8900,2860,34,1
8901,2860,144,1
8902,2861,152,1
8903,2861,18,3
8904,2862,72,3
8905,2862,97,3
8906,2862,24,2
8907,2862,39,1
8908,2863,48,2
8909,2863,91,1
8910,2864,6,1
8911,2864,11,1
8912,2864,109,2
8913,2864,148,1
8914,2865,5,3
8915,2865,61,1
8916,2866,105,3
8917,2866,130,2
8918,2867,84,3
8919,2867,79,2
8920,2868,26,2
8921,2868,27,2
8922,2868,33,3
8923,2868,87,3
8924,2869,7,1
8925,2869,114,2
8926,2870,21,2
8927,2870,31,2
8928,2870,101,3
8929,2870,118,3
8930,2871,107,2
8931,2871,31,2
8932,2871,80,2
8933,2872,69,2
8934,2872,62,3
8935,2873,72,2
8936,2873,82,1
8937,2873,96,3
8938,2874,24,2
8939,2874,28,3
8940,2874,68,2
8941,2874,96,2
8942,2875,6,1
8943,2875,53,3
8944,2875,60,3
8945,2875,93,2
8946,2876,103,1
8947,2876,49,1
8948,2877,114,2
8949,2877,129,1
8950,2877,135,3
8951,2877,144,1
8952,2878,57,3
8953,2878,63,2
8954,2878,97,1
8955,2878,133,3
8956,2879,133,2
8957,2879,7,3
8958,2879,82,3
8959,2879,97,2
8960,2880,68,3
8961,2880,149,2
8962,2880,22,3
8963,2881,80,2
8964,2881,146,2
8965,2882,5,3
8966,2882,81,1
8967,2882,117,3
8968,2882,126,3
8969,2883,16,3
8970,2883,121,1
8971,2884,86,1
8972,2884,91,3
8973,2884,119,2
8974,2885,69,3
8975,2885,97,2
8976,2885,56,2
8977,2885,84,3
8978,2886,6,2
8979,2886,19,1
8980,2886,116,2
8981,2887,13,2
8982,2887,24,3
8983,2887,65,1
8984,2888,72,2
8985,2888,12,1
8986,2888,97,2
8987,2889,138,3
8988,2889,40,2
8989,2889,24,1
8990,2889,12,1
8991,2890,5,3
8992,2890,60,1
8993,2890,66,1
8994,2890,135,3
8995,2891,23,2
8996,2891,87,3
8997,2891,89,3
8998,2891,119,3
8999,2892,18,1
9000,2892,46,3
9001,2892,97,3
9002,2893,68,3
9003,2893,53,3
9004,2894,25,3
9005,2894,76,2
9006,2895,24,3
9007,2895,66,3
9008,2895,117,2
9009,2896,5,3
9010,2896,61,3
9011,2896,102,1
9012,2896,145,3
9013,2897,1,1
9014,2897,2,2
9015,2898,82,2
9016,2898,91,3
9017,2898,32,3
9018,2898,72,3
9019,2899,36,2
9020,2899,99,1
9021,2899,5,1
9022,2900,90,1
9023,2900,135,1
9024,2900,148,3
9025,2901,5,3
9026,2901,101,2
9027,2901,107,1
9028,2902,14,1
9029,2902,24,3
9030,2902,80,2
9031,2903,24,3
9032,2903,52,3
9033,2903,151,3
9034,2904,88,3
9035,2904,65,1
9036,2905,55,2
9037,2905,83,3
9038,2905,97,2
9039,2906,3,2
9040,2906,7,2
9041,2906,98,2
9042,2907,10,2
9043,2907,24,3
9044,2907,101,2
9045,2907,119,3
9046,2908,121,3
9047,2908,5,3
9048,2908,17,1
9049,2909,124,2
9050,2909,16,3
9051,2909,95,2
9052,2910,53,1
9053,2910,71,2
9054,2910,80,2
9055,2910,130,3
9056,2911,53,1
9057,2911,91,2
9058,2911,97,1
9059,2911,128,3
9060,2912,5,2
9061,2912,9,2
9062,2912,33,3
9063,2913,39,1
9064,2913,83,3
9065,2913,5,1
9066,2914,24,2
9067,2914,47,1
9068,2914,97,2
9069,2914,128,3
9070,2915,12,3
9071,2915,100,1
9072,2915,149,1
9073,2916,5,1
9074,2916,82,3
9075,2916,111,3
9076,2916,144,3
9077,2917,119,1
9078,2917,95,3
9079,2917,42,1
9080,2917,62,2
9081,2918,68,2
9082,2918,73,1
